Matricula,Oferta Educativa,Grado,Grupo,Genero,Estado Nacimiento,Municipio Nacimiento,Estado,Municipio,Estatus,Promedio Final,Promedio Cuatrimestre Anterior,Bachillerato de Procedencia,Bachillerato (Estado),Bachillerato (Municipio),Promedio Bachillerato
1722110520,Industrial,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.31,9.79,Desconocido,Desconocido,Desconocido,8.59
1722110008,Industrial,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,9.09,9.79,Desconocido,Desconocido,Desconocido,8.59
1722110053,Industrial,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.02,9.79,Desconocido,Desconocido,Desconocido,8.59
1722110494,Industrial,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.03,9.75,Desconocido,Desconocido,Desconocido,8.59
1720110759,Industrial,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,ACATLÁN,Regular,7.97,9.72,Desconocido,Desconocido,Desconocido,8.59
1722110146,Industrial,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,9.3,9.75,Desconocido,Desconocido,Desconocido,8.59
1722110575,Industrial,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,ACATLÁN,Regular,9.1,9.75,Desconocido,Desconocido,Desconocido,8.59
1722110351,Industrial,undécimo ,111,Mujer,Desconocido,Desconocido,PUEBLA,AHUAZOTEPEC,Regular,9.29,9.79,Desconocido,Desconocido,Desconocido,8.59
1722110349,Industrial,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,MINERAL DE LA REFORMA,Regular,9.01,9.75,Desconocido,Desconocido,Desconocido,8.59
1722110457,Industrial,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,8.73,9.74,Desconocido,Desconocido,Desconocido,8.59
1722110549,Industrial,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,ACAXOCHITLÁN,Regular,8.92,9.78,Desconocido,Desconocido,Desconocido,8.59
1722110283,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,ZEMPOALA,Regular,9.48,9.74,Desconocido,Desconocido,Desconocido,8.6
1722110334,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TLANALAPA,Regular,9.52,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110144,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,9.67,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110002,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,PUEBLA,XICOTEPEC,Regular,9.44,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110031,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.44,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110469,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.5,9.75,Desconocido,Desconocido,Desconocido,8.6
1722110065,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,ATOTONILCO EL GRANDE,Regular,9.27,9.78,Desconocido,Desconocido,Desconocido,8.6
1722110161,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.52,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110056,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.33,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110067,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.24,9.72,Desconocido,Desconocido,Desconocido,8.6
1722110707,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,8.99,9.78,Desconocido,Desconocido,Desconocido,8.6
1722110116,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.35,9.72,Desconocido,Desconocido,Desconocido,8.6
1722110586,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.02,9.75,Desconocido,Desconocido,Desconocido,8.6
1722110751,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.29,9.79,Desconocido,Desconocido,Desconocido,8.6
1722110249,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.41,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110010,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.64,9.74,Desconocido,Desconocido,Desconocido,8.6
1722110703,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.28,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110179,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.61,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110502,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.03,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110215,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.71,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110073,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,ACATLÁN,Regular,9.32,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110189,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.13,9.78,Desconocido,Desconocido,Desconocido,8.6
1722110352,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.6,9.78,Desconocido,Desconocido,Desconocido,8.6
1722110620,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.09,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110035,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,ATITALAQUIA,Regular,8.94,9.72,Desconocido,Desconocido,Desconocido,8.6
1722110625,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.08,9.75,Desconocido,Desconocido,Desconocido,8.6
1722110113,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,9.34,9.75,Desconocido,Desconocido,Desconocido,8.6
1722110006,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.11,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110243,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,AGUA BLANCA DE ITURBIDE,Regular,9.48,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110306,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.59,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110710,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,8.85,9.75,Desconocido,Desconocido,Desconocido,8.6
1722110525,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.48,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110661,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.19,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110542,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,ACATLÁN,Regular,8.94,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110411,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.49,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110716,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.2,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110521,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TEPEAPULCO,Regular,9.58,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110295,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.1,9.75,Desconocido,Desconocido,Desconocido,8.6
1722110404,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.32,9.75,Desconocido,Desconocido,Desconocido,8.6
1722110611,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,ACATLÁN,Regular,9.46,9.79,Desconocido,Desconocido,Desconocido,8.6
1722110049,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.01,9.82,Desconocido,Desconocido,Desconocido,8.6
1722110380,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.54,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110580,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.01,9.74,Desconocido,Desconocido,Desconocido,8.6
1722110454,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.39,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110356,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.59,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110359,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.63,9.82,Desconocido,Desconocido,Desconocido,8.6
1722110372,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.0,9.78,Desconocido,Desconocido,Desconocido,8.6
1722110439,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,9.75,9.74,Desconocido,Desconocido,Desconocido,8.6
1722110397,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.1,9.75,Desconocido,Desconocido,Desconocido,8.6
1722110084,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,MINERAL DE LA REFORMA,Regular,9.46,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110145,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,ACATLÁN,Regular,9.68,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110097,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.56,9.75,Desconocido,Desconocido,Desconocido,8.6
1722110076,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.44,9.78,Desconocido,Desconocido,Desconocido,8.6
1722110424,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,9.3,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110643,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,MINERAL DE LA REFORMA,Regular,9.5,9.72,Desconocido,Desconocido,Desconocido,8.6
1722110140,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.51,9.78,Desconocido,Desconocido,Desconocido,8.6
1722110015,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,METEPEC,Regular,9.46,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110173,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.04,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110247,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.34,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110319,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.54,9.8,Desconocido,Desconocido,Desconocido,8.6
1722110655,Diseño Digital y Producción Audiovisual,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,9.37,9.76,Desconocido,Desconocido,Desconocido,8.6
1722110672,Diseño Digital y Producción Audiovisual,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,8.93,9.74,Desconocido,Desconocido,Desconocido,8.6
1722110642,Enfermería,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Baja Temporal,9.47,9.75,Desconocido,Desconocido,Desconocido,8.67
1720110848,Energías Renovables,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,8.14,9.75,Desconocido,Desconocido,Desconocido,8.5
1722110020,Energías Renovables,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.17,9.81,Desconocido,Desconocido,Desconocido,8.5
1722110307,Energías Renovables,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.24,9.75,Desconocido,Desconocido,Desconocido,8.5
1722110619,Energías Renovables,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.16,9.77,Desconocido,Desconocido,Desconocido,8.5
1722110623,Energías Renovables,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,SINGUILUCAN,Regular,9.15,9.74,Desconocido,Desconocido,Desconocido,8.5
1722110371,Energías Renovables,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,ZEMPOALA,Regular,8.78,9.75,Desconocido,Desconocido,Desconocido,8.5
1722110423,Energías Renovables,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.3,9.79,Desconocido,Desconocido,Desconocido,8.5
1722110702,Energías Renovables,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,8.62,9.76,Desconocido,Desconocido,Desconocido,8.5
1722110628,Energías Renovables,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,8.76,9.78,Desconocido,Desconocido,Desconocido,8.5
1722110321,Energías Renovables,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,8.97,9.74,Desconocido,Desconocido,Desconocido,8.5
1722110534,Energías Renovables,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,PACHUCA DE SOTO,Regular,9.36,9.79,Desconocido,Desconocido,Desconocido,8.5
1722110353,Energías Renovables,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.35,9.79,Desconocido,Desconocido,Desconocido,8.5
1722110032,Energías Renovables,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,MINERAL DE LA REFORMA,Regular,9.33,9.72,Desconocido,Desconocido,Desconocido,8.5
1721110881,Energías Renovables,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.21,9.77,Desconocido,Desconocido,Desconocido,8.5
1723110668,Energías Renovables,undécimo ,111,Hombre,Desconocido,Desconocido,OAXACA,SAN JUAN BAUTISTA TUXTEPEC,Regular,9.28,9.74,Desconocido,Desconocido,Desconocido,8.5
1722110660,Energías Renovables,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.02,9.76,Desconocido,Desconocido,Desconocido,8.5
1722110715,Energías Renovables,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,8.85,9.77,Desconocido,Desconocido,Desconocido,8.5
1722110512,Energías Renovables,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,9.11,9.79,Desconocido,Desconocido,Desconocido,8.5
1722110125,Nanotecnología,undécimo ,111,Hombre,Desconocido,Desconocido,PUEBLA,HUAUCHINANGO,Regular,9.13,9.74,Desconocido,Desconocido,Desconocido,8.5
1722110341,Nanotecnología,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,MINERAL DE LA REFORMA,Regular,9.5,9.78,Desconocido,Desconocido,Desconocido,8.5
1720110903,Nanotecnología,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,8.06,9.74,Desconocido,Desconocido,Desconocido,8.5
1722110314,Nanotecnología,undécimo ,111,Mujer,Desconocido,Desconocido,PUEBLA,HUAUCHINANGO,Regular,9.6,9.79,Desconocido,Desconocido,Desconocido,8.5
1722110080,Nanotecnología,undécimo ,111,Mujer,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.19,9.79,Desconocido,Desconocido,Desconocido,8.5
1722110024,Nanotecnología,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TASQUILLO,Regular,9.21,9.76,Desconocido,Desconocido,Desconocido,8.5
1722110428,Nanotecnología,undécimo ,111,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.18,9.74,Desconocido,Desconocido,Desconocido,8.5
