promedio,asistencia,reprobadas,semestre,ingreso_familiar,beca,trabaja,horas_trabajo,internet_casa,computadora_propia,deserto,probabilidad_desercion,riesgo
7.42,66,1,4,5797,1,1,51,1,1,1,0.7450049,1
5.09,59,2,6,6009,0,1,25,0,0,1,0.9360716,1
9.78,58,3,9,10807,0,1,24,0,0,1,0.48282915,1
6.75,79,1,5,7067,0,1,19,1,0,1,0.44097114,1
8.97,76,1,7,10211,0,0,0,0,0,1,0.26645032,0
8.12,86,2,6,5764,0,0,0,1,1,0,0.42751557,1
6.57,61,4,4,6427,0,1,40,0,1,1,0.9131883,1
6.11,50,2,9,19528,0,1,40,1,1,1,0.8492593,1
8.25,61,3,8,4359,0,0,0,1,1,1,0.5983963,1
6.13,65,3,5,7052,1,1,22,0,1,1,0.87680405,1
5.8,87,3,5,11452,0,0,0,1,1,0,0.7899099,1
5.78,69,3,5,2945,1,0,0,0,0,1,0.9054042,1
5.76,81,0,8,4223,0,0,0,0,0,1,0.800156,1
5.96,77,1,10,2000,1,0,0,0,1,0,0.71974206,1
9.35,72,1,6,8045,1,1,43,0,0,1,0.4523127,1
7.17,73,3,4,14307,1,0,0,0,0,0,0.74086076,1
8.82,55,2,4,16065,0,0,0,1,1,0,0.4201996,1
7.74,83,2,5,4304,1,1,30,0,0,0,0.69245946,1
6.84,94,0,8,8459,0,1,18,0,0,1,0.3492788,0
6.48,78,4,4,2984,0,0,0,1,1,1,0.84299713,1
5.38,59,3,7,13536,0,0,0,0,1,0,0.8765576,1
7.52,67,1,4,3467,0,1,49,0,0,0,0.81656086,1
7.1,58,1,5,2516,1,1,35,1,0,1,0.79320115,1
7.08,77,2,7,10534,0,0,0,1,0,0,0.49369305,1
6.86,63,2,8,8866,0,1,31,1,1,0,0.6911928,1
7.89,77,8,4,4438,0,1,32,0,1,1,0.7358297,1
6.19,89,1,4,19129,0,1,40,0,0,0,0.70919853,1
5.04,65,1,5,5046,0,0,0,0,0,1,0.8556987,1
6.06,40,3,5,19631,0,1,45,1,1,1,0.8801799,1
4.24,89,1,5,3380,1,1,27,1,1,1,0.8810353,1
7.39,73,0,8,6200,0,0,0,1,0,1,0.5133081,1
9.53,75,2,4,4850,0,1,28,1,1,0,0.41517314,1
6.3,100,1,5,6066,1,1,33,1,0,1,0.69065535,1
8.57,60,4,6,13337,0,1,31,1,1,1,0.74797845,1
10.0,75,3,8,30000,0,0,0,1,0,0,0.22514904,0
6.67,60,1,8,3144,0,0,0,1,1,0,0.68429756,1
7.87,79,2,4,30000,0,0,0,0,1,0,0.33192408,0
8.18,96,0,7,2000,0,1,25,1,1,1,0.3512116,0
9.59,67,5,7,24661,1,1,32,1,1,0,0.60418016,1
7.68,79,4,6,12939,0,0,0,1,1,0,0.5865625,1
5.96,67,3,9,30000,1,0,0,1,0,0,0.721506,1
6.17,63,1,4,9764,1,0,0,0,1,1,0.60149175,1
5.55,90,2,7,15215,0,1,35,1,1,1,0.8386244,1
6.76,66,1,8,3037,0,0,0,0,0,0,0.7447137,1
8.1,62,1,10,15929,0,0,0,1,0,0,0.37529168,0
8.01,82,2,4,16588,1,0,0,1,1,0,0.3262779,0
6.25,84,5,8,8878,0,1,32,1,1,1,0.81398064,1
7.95,83,1,5,21488,1,1,24,1,1,0,0.28373858,0
4.37,57,4,8,6467,0,1,54,1,1,1,0.9484629,1
6.95,54,2,6,16049,0,0,0,1,1,0,0.5915908,1
9.13,82,4,8,7233,1,1,22,1,1,1,0.4342962,1
6.9,98,1,4,8685,0,1,31,1,0,0,0.5057852,1
6.41,59,2,10,8232,0,1,10,1,0,0,0.6914569,1
9.04,77,2,6,4970,0,1,28,1,1,1,0.54097813,1
9.2,72,1,9,7640,0,1,30,1,1,1,0.29016805,0
7.18,78,2,5,8604,0,0,0,1,0,0,0.49556077,1
3.83,97,0,4,12171,1,0,0,1,1,0,0.6732143,1
8.22,68,1,5,3633,0,1,16,1,1,0,0.48102906,1
10.0,79,2,7,2596,0,1,30,1,1,0,0.32832822,0
5.72,78,1,10,16909,0,1,28,0,1,0,0.7977341,1
10.0,68,4,6,6329,0,1,40,1,0,1,0.73110825,1
5.72,85,1,5,30000,1,1,21,0,0,1,0.7400284,1
8.84,85,3,10,10473,0,0,0,0,1,0,0.407233,1
8.67,75,1,8,4556,1,1,32,1,0,1,0.58704585,1
8.41,88,1,6,2124,1,0,0,0,1,1,0.3835669,0
5.92,64,1,7,4055,0,1,16,1,1,0,0.8058615,1
8.41,72,4,5,4395,0,1,15,1,0,1,0.6380328,1
4.89,64,4,6,28958,0,1,33,1,0,1,0.9075823,1
7.13,81,0,6,11284,1,1,30,1,0,0,0.41297027,1
7.08,75,2,5,5747,0,1,27,0,1,0,0.6835721,1
7.23,87,0,4,13535,0,1,28,1,0,1,0.4141199,1
5.33,90,3,5,9551,0,0,0,1,1,0,0.7849199,1
5.95,85,1,8,13994,0,1,25,0,1,1,0.6229381,1
4.29,83,4,8,9909,0,1,34,0,0,1,0.9352597,1
9.96,82,1,6,5707,1,0,0,0,0,0,0.13974224,0
7.52,98,1,9,2406,0,0,0,1,1,0,0.45191428,1
6.07,51,5,4,26095,1,1,37,0,0,1,0.8498845,1
7.57,85,4,8,3388,1,1,21,0,0,1,0.72381365,1
7.11,75,3,8,2438,0,1,34,1,1,1,0.83621925,1
9.66,57,3,4,5250,0,0,0,1,1,0,0.50784814,1
6.22,68,1,9,4203,0,1,38,1,1,1,0.7774065,1
8.97,61,2,8,5339,0,1,27,1,1,1,0.61898303,1
4.84,78,5,6,5708,0,1,43,0,0,1,0.95300454,1
6.94,81,2,6,14046,0,0,0,0,1,0,0.49251708,1
7.9,77,1,7,14779,1,1,42,1,1,1,0.59423614,1
6.76,59,1,6,2000,0,0,0,1,0,1,0.7040623,1
8.7,65,1,4,6886,0,0,0,0,0,0,0.5397959,1
7.4,73,2,6,30000,0,1,25,0,1,0,0.5931528,1
6.2,64,7,9,16323,0,1,58,1,1,1,0.8737751,1
6.36,60,1,7,4454,0,1,31,1,1,1,0.74691015,1
9.24,51,2,5,11212,0,0,0,1,0,0,0.34182656,0
7.12,71,3,9,9371,0,0,0,1,1,0,0.7091204,1
6.61,86,5,6,11563,0,0,0,1,1,0,0.7348816,1
4.61,69,1,5,6536,0,0,0,1,1,0,0.8324396,1
4.85,77,3,7,3262,1,1,34,0,0,1,0.9486788,1
5.62,55,0,4,10188,0,0,0,1,1,0,0.6162209,1
8.1,65,2,7,4162,1,1,16,1,1,0,0.5713993,1
8.96,96,1,7,5968,0,0,0,0,1,0,0.34669247,0
6.06,55,1,5,21875,0,0,0,1,0,0,0.5366825,1
10.0,100,1,5,16495,0,1,29,1,0,0,0.16830756,0
7.45,67,4,7,11786,0,0,0,0,1,0,0.75199515,1
7.36,51,3,5,28240,1,0,0,0,1,0,0.6325401,1
7.51,73,3,9,8537,0,1,32,1,1,1,0.8067112,1
5.84,75,1,8,4793,0,0,0,1,1,0,0.761923,1
8.72,82,1,4,5657,0,0,0,0,0,0,0.35720858,0
7.4,88,1,7,6409,0,1,25,1,1,1,0.51617265,1
8.2,69,2,7,9192,0,1,31,1,1,1,0.6493061,1
4.58,82,3,6,10541,0,0,0,0,1,0,0.8797231,1
4.99,82,3,7,19787,0,1,23,1,1,1,0.89156777,1
8.41,87,0,6,12181,0,0,0,1,1,0,0.15441802,0
9.43,98,2,6,7581,1,1,25,1,0,0,0.23824905,0
6.79,86,1,6,17997,0,1,27,0,1,0,0.45162532,1
6.74,76,2,7,5424,1,0,0,1,0,1,0.7359256,1
7.04,78,2,4,25616,0,0,0,1,1,1,0.42370653,1
6.37,85,4,7,2000,0,1,27,1,1,1,0.84727174,1
5.36,56,0,4,15084,0,0,0,1,0,0,0.6558556,1
5.4,86,1,5,8598,0,1,53,1,1,1,0.83966494,1
9.25,73,5,9,2000,1,1,35,1,1,1,0.706292,1
6.25,66,1,5,4599,1,1,28,0,1,1,0.7784549,1
8.36,90,4,7,3072,0,1,33,1,0,1,0.69406444,1
4.72,89,0,5,28488,0,1,30,1,1,1,0.8262282,1
8.06,58,4,10,5247,0,0,0,0,1,1,0.64902127,1
9.14,69,3,10,6801,0,1,29,1,1,1,0.716477,1
6.67,66,2,5,19265,1,1,14,1,0,0,0.6056638,1
8.81,48,1,10,11369,0,1,29,0,1,1,0.56421536,1
7.66,85,1,10,2747,0,1,31,1,0,1,0.6397867,1
10.0,76,0,5,2729,1,1,39,0,0,0,0.30032533,0
6.83,51,2,6,5485,0,1,21,1,0,1,0.80470735,1
6.83,85,4,5,3525,0,1,29,0,1,0,0.8488869,1
5.52,95,5,5,25578,0,1,35,0,0,1,0.8551369,1
7.01,67,3,6,8240,0,1,46,0,1,1,0.8715715,1
8.35,70,4,6,6144,0,1,10,0,1,1,0.670401,1
5.98,76,1,6,6227,0,1,21,0,1,1,0.76762074,1
9.32,95,2,5,6204,0,1,16,0,1,0,0.30404538,0
6.31,62,2,7,10133,0,1,19,1,1,0,0.67391866,1
7.55,83,0,10,6339,0,1,18,0,1,0,0.38173565,0
9.34,90,1,5,7737,0,1,41,0,0,0,0.30903772,0
6.28,75,1,8,18594,1,1,35,1,1,1,0.5637303,1
7.45,74,0,5,7273,0,0,0,1,1,0,0.39129674,0
6.79,65,1,8,4350,0,1,19,0,0,1,0.7598638,1
5.98,66,2,7,2901,0,1,22,0,0,1,0.90406376,1
8.08,72,3,10,27669,0,1,29,1,0,0,0.57841414,1
3.77,58,0,4,9214,0,1,57,1,0,1,0.88606715,1
5.53,79,3,7,3330,0,1,36,0,1,1,0.946712,1
6.98,100,1,6,6561,0,0,0,1,0,0,0.5367924,1
7.63,86,0,6,2767,0,1,25,0,0,1,0.52970034,1
5.82,64,3,5,2334,1,1,19,0,0,1,0.9310152,1
5.08,73,3,9,30000,0,1,43,1,1,0,0.9203515,1
9.72,69,0,5,10437,0,0,0,1,1,0,0.11080792,0
8.11,53,1,7,4800,0,1,41,1,1,1,0.69660914,1
8.11,100,0,4,3771,0,1,48,1,1,1,0.40178773,1
7.39,40,1,10,9916,0,1,34,1,1,1,0.62015957,1
8.99,68,0,9,23776,0,1,17,0,0,0,0.24950626,0
7.69,71,1,8,5926,1,1,25,0,1,0,0.6428337,1
5.1,62,2,6,20984,0,0,0,1,0,1,0.7910556,1
7.18,89,3,6,10859,0,1,38,1,1,1,0.74016076,1
8.77,63,4,6,6252,0,0,0,1,1,0,0.607816,1
4.57,59,2,7,8709,0,1,35,1,1,1,0.89710116,1
6.23,79,6,6,7869,0,1,31,1,1,1,0.80419624,1
7.28,74,3,9,17922,0,1,29,0,1,1,0.7300447,1
7.18,45,2,5,12831,0,1,11,1,1,0,0.6034899,1
6.18,66,2,9,21255,0,1,11,0,1,0,0.67652977,1
7.48,70,3,5,2031,1,1,34,0,1,1,0.8449713,1
7.74,100,2,4,7259,1,1,31,1,1,0,0.5107015,1
10.0,75,1,4,3950,0,0,0,1,1,0,0.13088322,0
5.89,100,1,5,3767,0,1,27,1,0,1,0.8491149,1
7.11,63,2,10,9284,0,0,0,0,0,0,0.67043644,1
5.45,63,2,9,7587,0,1,29,0,0,0,0.8886516,1
8.92,83,1,8,18134,0,1,49,1,1,1,0.50754225,1
7.77,96,0,5,5366,0,1,24,0,0,0,0.46178168,1
8.09,48,1,5,5562,0,0,0,1,0,0,0.49132362,1
7.9,78,3,6,10427,0,1,30,0,1,1,0.58279216,1
10.0,57,5,7,28413,0,1,42,0,0,0,0.67831624,1
6.63,81,2,4,17635,0,1,34,1,1,1,0.67410296,1
7.58,61,3,6,11144,0,1,26,1,0,1,0.7135782,1
8.02,80,1,6,5666,1,1,13,1,1,1,0.362197,0
5.43,74,0,8,4906,0,1,35,1,1,1,0.9040479,1
4.66,61,4,7,3779,0,0,0,1,1,1,0.91284585,1
8.46,97,3,4,6843,1,1,45,1,1,1,0.6273439,1
7.34,86,3,5,2460,0,0,0,1,1,0,0.7085684,1
8.42,65,1,9,4610,0,1,14,1,1,0,0.5010455,1
7.1,58,5,9,13629,0,1,44,1,1,1,0.8546245,1
6.81,66,2,6,2566,0,1,38,0,1,1,0.856846,1
6.79,61,2,9,3418,0,1,28,1,1,1,0.8136521,1
7.49,67,1,5,4742,0,1,33,0,1,1,0.7287086,1
6.6,94,1,6,6314,0,0,0,1,0,0,0.5872383,1
6.52,54,3,7,7271,0,1,37,1,0,1,0.8547263,1
9.17,82,3,4,5191,1,0,0,1,1,0,0.4793373,1
8.83,90,1,6,6053,0,0,0,0,1,0,0.3415067,0
7.13,67,2,9,13296,0,0,0,1,1,0,0.59191364,1
9.74,86,5,5,4499,0,1,23,1,0,1,0.3902711,0
6.37,90,3,4,10314,0,1,40,0,1,1,0.84931415,1
8.64,100,3,7,6993,1,1,30,1,1,1,0.51874036,1
8.89,67,0,7,5476,0,1,26,1,1,0,0.3891718,0
6.78,80,2,5,15127,1,1,21,1,1,1,0.52745855,1
9.82,68,4,5,3318,0,1,34,1,1,0,0.7271781,1
5.41,58,2,5,9820,0,1,37,0,1,1,0.8677732,1
7.12,87,3,4,7438,0,1,42,0,0,1,0.82463163,1
6.31,95,1,8,15763,1,1,43,1,0,0,0.65909326,1
9.46,60,0,5,5041,0,0,0,1,1,0,0.22439182,0
7.73,65,0,8,3790,1,1,36,0,0,1,0.6973124,1
6.01,48,1,7,8445,0,0,0,1,1,0,0.5796198,1
6.96,76,4,4,9448,1,0,0,1,0,0,0.70454574,1
6.04,87,2,8,3459,0,1,19,1,0,0,0.85087377,1
8.9,66,2,4,6923,0,1,26,1,0,0,0.6447992,1
5.95,78,6,7,2628,0,0,0,0,1,1,0.8892152,1
5.95,68,8,4,8358,0,0,0,1,1,1,0.83148324,1
7.79,61,4,7,30000,0,1,32,1,0,1,0.7183336,1
6.42,67,3,6,11848,0,1,37,1,0,1,0.8579372,1
7.55,93,1,6,6557,0,1,32,1,1,1,0.5452936,1
7.38,96,1,8,6460,0,1,33,0,0,1,0.6489041,1
6.37,74,2,8,10445,0,0,0,1,0,0,0.6874246,1
4.81,66,1,4,14963,0,1,25,1,0,1,0.8633394,1
3.81,50,3,4,3199,1,0,0,1,0,0,0.8944846,1
7.34,87,4,10,9609,0,0,0,1,1,1,0.6247264,1
6.64,89,1,6,15142,0,1,24,1,1,0,0.42401606,1
7.98,63,2,9,2526,0,0,0,0,1,1,0.63375956,1
7.42,79,3,7,19425,0,0,0,0,0,0,0.6055423,1
7.02,79,4,8,26637,1,1,55,1,0,1,0.80393946,1
6.58,80,1,4,10249,0,1,53,1,1,1,0.6584755,1
8.47,100,4,6,2840,0,1,30,0,0,1,0.5516143,1
3.0,71,6,8,7851,1,0,0,0,0,0,0.910564,1
4.44,91,6,6,20149,0,1,27,1,0,1,0.8815693,1
7.82,95,3,8,3354,0,0,0,1,1,0,0.537629,1
6.89,90,3,9,7917,1,1,30,1,1,0,0.7129865,1
5.84,78,3,9,8016,0,1,23,1,0,1,0.88265795,1
6.29,84,2,5,13903,0,1,40,1,0,1,0.80512524,1
8.35,76,2,9,12212,1,1,47,1,1,0,0.65860116,1
7.76,97,0,7,8255,0,1,48,0,1,1,0.46780124,1
7.32,100,3,5,9396,0,0,0,1,1,0,0.6089698,1
4.38,64,4,8,5311,0,1,29,0,1,1,0.94524574,1
8.63,83,3,5,11047,1,1,51,0,1,1,0.7109639,1
5.99,74,2,5,13705,0,1,18,1,1,1,0.77067727,1
8.02,67,3,6,24860,1,0,0,1,1,0,0.4050324,1
7.88,62,2,6,3107,0,0,0,0,1,0,0.6438151,1
4.46,100,1,4,7848,1,1,35,1,1,1,0.79242563,1
4.94,84,4,9,13976,0,0,0,0,0,0,0.8815936,1
4.69,69,4,9,5796,0,1,39,1,0,1,0.94915897,1
5.51,87,1,5,7769,0,1,36,1,0,1,0.83061594,1
8.1,72,2,10,2346,0,0,0,1,1,1,0.56319743,1
8.91,91,3,4,7467,0,1,14,0,1,0,0.43249896,1
7.48,75,0,4,5024,0,1,18,0,1,1,0.41184276,1
6.78,53,2,8,24609,0,1,49,0,1,1,0.77979976,1
5.94,86,1,5,2000,0,1,42,0,0,1,0.9115263,1
9.46,85,2,5,4138,1,1,31,1,1,0,0.48110598,1
7.06,50,0,4,8110,0,1,28,0,0,1,0.56761706,1
5.76,85,0,5,3714,1,1,25,0,1,0,0.8772813,1
7.12,82,3,4,6621,0,0,0,1,1,0,0.70406646,1
7.97,79,2,7,25658,0,1,38,1,0,1,0.59441495,1
6.42,74,2,4,13433,0,1,35,1,1,1,0.7484556,1
6.37,100,2,6,26386,0,1,28,1,1,1,0.54245883,1
4.68,81,3,9,3806,0,0,0,1,1,1,0.9108576,1
7.9,46,2,7,2935,0,0,0,1,0,0,0.6104233,1
5.92,76,0,5,19632,0,0,0,1,1,1,0.46813232,1
8.06,81,2,4,10811,0,1,45,0,1,1,0.6739939,1
7.28,77,1,10,13981,1,0,0,0,1,0,0.38034403,0
7.39,87,0,4,5409,0,0,0,1,1,0,0.37834466,0
6.05,72,3,6,3525,0,0,0,1,0,0,0.9045632,1
7.78,68,4,6,11271,0,0,0,1,1,0,0.64554524,1
5.26,55,1,8,2000,1,0,0,0,0,0,0.85661465,1
7.32,81,2,7,15331,1,0,0,1,1,0,0.4645472,1
9.48,91,2,10,4002,0,0,0,1,0,0,0.2796658,0
10.0,74,3,10,7500,0,1,29,1,1,1,0.5072284,1
5.4,65,3,8,3934,0,1,18,0,1,1,0.93995935,1
7.87,68,3,6,12095,1,1,29,1,0,0,0.6886035,1
7.16,76,3,7,9470,0,1,27,0,1,0,0.66890824,1
6.54,54,1,10,7475,1,0,0,1,1,0,0.52711767,1
8.34,75,3,8,8483,0,0,0,1,1,0,0.4626679,1
5.04,45,1,8,19918,0,0,0,0,1,0,0.7679355,1
8.01,63,3,10,4581,0,1,36,1,1,1,0.7726874,1
5.69,88,1,6,2010,1,1,23,1,1,1,0.8617816,1
9.22,85,0,9,2947,0,1,15,1,0,0,0.16065855,0
7.57,74,3,8,19644,0,1,42,1,1,0,0.8081231,1
10.0,82,3,6,13944,0,0,0,1,0,0,0.27532253,0
9.05,80,2,8,3957,0,0,0,1,1,0,0.34209844,0
7.43,53,2,4,30000,1,1,15,0,1,0,0.5896115,1
5.03,66,6,4,2077,0,1,47,0,1,1,0.9422556,1
3.28,100,3,9,4547,0,0,0,0,1,0,0.90086013,1
7.44,72,1,10,3220,0,1,30,0,0,0,0.7642914,1
6.61,79,0,6,10034,0,1,30,1,0,0,0.41758418,1
8.64,67,3,6,3225,0,1,19,1,1,1,0.6318445,1
5.74,69,6,5,16827,0,0,0,1,0,1,0.8163833,1
7.24,75,2,10,12964,0,1,35,1,0,1,0.7018446,1
6.03,69,1,5,8173,1,1,36,0,0,1,0.7972073,1
7.72,70,1,7,13552,1,1,54,1,1,1,0.7234796,1
7.67,100,2,9,4849,0,1,26,1,1,0,0.5499131,1
4.81,63,6,6,2000,0,0,0,1,0,1,0.91061944,1
7.11,100,3,10,7449,0,0,0,0,1,1,0.62045175,1
8.81,96,0,6,4209,0,1,32,0,1,0,0.33863574,0
7.71,40,4,8,20246,0,0,0,1,0,0,0.57566434,1
9.09,71,0,5,2399,0,0,0,0,1,0,0.30912963,0
5.83,100,3,6,7165,1,1,12,1,1,0,0.81407046,1
4.39,77,4,8,14389,0,1,21,0,1,1,0.92524654,1
5.86,61,1,5,5941,0,1,26,1,0,1,0.88059556,1
5.24,77,4,9,15208,0,1,18,1,1,1,0.89491713,1
9.7,83,1,10,5884,1,1,20,0,1,0,0.16537257,0
7.32,69,6,5,10282,0,1,32,0,0,1,0.84871954,1
8.51,52,1,6,11925,1,0,0,1,1,0,0.31982917,0
9.54,84,1,4,17011,1,1,26,0,1,0,0.14723031,0
7.48,69,2,6,5410,0,1,22,1,1,1,0.70346916,1
3.81,94,5,7,4608,0,0,0,1,1,1,0.902573,1
3.5,87,0,4,18968,0,1,22,1,0,1,0.8076125,1
8.22,77,3,10,21620,0,0,0,1,0,0,0.39285302,0
8.42,54,1,4,2684,0,1,15,1,1,1,0.510896,1
5.36,79,4,6,2000,0,0,0,1,0,0,0.9035763,1
7.83,73,2,4,6914,0,1,31,0,1,1,0.78366435,1
7.99,100,3,5,4324,0,1,53,1,1,1,0.60997987,1
7.29,64,3,9,4916,0,1,46,0,1,1,0.8850804,1
5.04,71,0,6,10134,0,1,24,1,0,1,0.8539629,1
8.95,63,2,9,2285,0,0,0,1,1,1,0.56478196,1
5.5,72,1,9,30000,0,0,0,0,0,0,0.69496316,1
7.88,68,2,6,2000,0,0,0,0,1,0,0.63389874,1
4.81,93,5,4,17540,0,1,41,1,1,1,0.912265,1
5.68,99,3,9,5325,1,1,24,1,1,0,0.9197904,1
8.39,72,0,10,9486,0,1,28,1,0,1,0.41328657,1
5.46,75,4,5,3404,1,0,0,0,1,0,0.89558244,1
4.6,81,2,4,4676,0,1,44,1,0,1,0.92845565,1
6.89,40,2,9,8267,0,1,12,0,0,0,0.68729687,1
6.78,84,1,7,30000,0,0,0,1,1,0,0.3834783,0
5.26,59,3,5,5903,0,1,26,0,0,1,0.93850243,1
7.63,60,2,4,25610,0,0,0,1,1,0,0.53020054,1
7.98,79,2,6,5849,0,1,18,1,1,0,0.4362121,1
7.42,50,3,10,5810,0,1,30,1,1,1,0.7972934,1
9.72,70,1,4,4857,1,1,34,0,0,0,0.51767427,1
6.16,72,2,8,11571,0,0,0,0,1,0,0.76022094,1
9.12,77,1,5,21115,0,0,0,1,0,0,0.17233767,0
6.87,95,1,7,4599,0,1,24,1,0,0,0.68360823,1
4.88,63,4,6,9697,1,0,0,1,0,0,0.88904715,1
4.97,78,3,7,7984,0,1,28,0,1,1,0.9274183,1
4.54,83,3,4,8607,1,1,32,1,0,0,0.929332,1
3.92,76,3,9,6253,1,1,53,0,1,1,0.94958055,1
7.56,73,1,10,19205,1,0,0,0,1,0,0.47824615,1
4.33,59,1,6,23214,0,0,0,1,0,0,0.7513884,1
6.47,40,3,6,9647,0,1,27,0,1,1,0.8240476,1
7.15,62,0,8,14513,0,1,49,1,1,1,0.605216,1
6.62,82,3,4,3304,0,1,23,1,1,1,0.83902895,1
8.39,59,0,4,23464,0,1,38,0,1,0,0.45840842,1
5.11,77,0,8,16408,0,1,32,1,0,0,0.86563784,1
5.53,100,2,7,10967,0,1,34,0,1,1,0.7990615,1
8.67,86,0,7,12603,0,1,31,1,1,0,0.2420663,0
8.61,75,3,4,8659,1,0,0,0,1,1,0.46616104,1
6.85,81,4,9,5480,0,1,29,1,1,1,0.8430306,1
5.37,67,2,7,7878,0,1,36,1,0,1,0.87429565,1
5.78,91,1,4,3755,0,1,32,0,1,1,0.88660324,1
8.14,74,3,7,7143,0,1,35,1,1,1,0.7186224,1
9.77,74,3,10,12827,0,1,21,0,1,0,0.38261974,0
5.93,40,5,5,2000,0,0,0,1,0,1,0.88888437,1
6.69,63,0,10,9607,1,1,25,1,1,0,0.41290167,1
5.44,61,1,10,10429,0,1,14,1,0,1,0.7217952,1
8.65,70,2,9,6458,0,0,0,0,1,0,0.60981053,1
7.09,49,1,6,5875,0,0,0,1,1,0,0.64039224,1
7.66,90,1,6,5055,0,1,10,0,1,0,0.44692686,1
5.92,92,5,6,6933,0,0,0,1,1,1,0.8760452,1
8.89,78,5,8,15105,0,1,32,1,1,1,0.6737592,1
7.8,92,5,4,16083,0,0,0,0,1,1,0.46084628,1
8.53,74,0,7,7728,0,1,27,0,1,1,0.25992835,0
6.52,65,1,7,3580,0,0,0,1,0,0,0.71145165,1
5.99,52,2,10,14055,1,1,20,0,0,0,0.8149929,1
7.55,83,3,9,11519,0,1,33,1,1,1,0.7765376,1
7.43,74,3,6,11947,0,1,18,0,0,1,0.7572275,1
8.91,84,3,7,10749,0,0,0,1,0,0,0.39108744,0
8.87,71,3,8,3304,0,1,28,1,0,1,0.7166711,1
4.98,60,2,7,27925,0,1,50,0,1,1,0.9146862,1
4.04,60,4,5,7152,0,1,39,1,1,1,0.92906505,1
8.91,75,2,4,5322,1,1,16,1,1,0,0.44864568,1
6.34,81,5,7,9498,0,0,0,1,0,0,0.7751709,1
6.29,77,4,6,16627,0,1,33,1,0,1,0.8300646,1
8.09,69,0,5,7589,0,1,33,1,0,0,0.4705781,1
7.21,94,1,5,16583,0,1,36,1,0,0,0.55058175,1
7.07,75,2,4,4668,0,1,47,0,1,1,0.8223984,1
7.72,66,1,7,5416,0,1,33,0,1,1,0.71049,1
6.49,65,3,4,15927,0,0,0,0,0,1,0.80413526,1
6.81,67,2,4,7201,1,1,34,0,1,0,0.76273084,1
6.3,77,1,8,4790,1,1,28,1,0,1,0.739485,1
7.49,72,3,4,5590,0,1,40,1,1,1,0.8567798,1
6.14,77,1,8,15719,1,1,47,1,1,1,0.76134264,1
9.35,66,0,6,5166,0,1,33,1,1,0,0.3697499,0
7.71,82,4,5,14852,0,0,0,1,0,0,0.6049817,1
6.9,84,3,7,6705,0,0,0,1,1,0,0.7366548,1
8.58,87,2,6,4249,1,0,0,1,1,0,0.41629025,1
7.56,83,0,10,7256,0,0,0,1,1,0,0.27533755,0
8.36,63,1,10,3999,0,1,29,1,0,1,0.68704695,1
7.97,74,0,6,8420,1,0,0,1,0,0,0.27310506,0
5.0,62,3,6,6114,0,0,0,1,0,1,0.9126057,1
8.91,85,2,7,6071,1,1,32,1,1,1,0.6333268,1
8.62,77,2,4,8200,0,1,39,1,1,0,0.5672328,1
6.49,74,1,6,14915,0,1,17,0,0,1,0.6005406,1
10.0,71,0,4,17297,1,0,0,1,0,0,0.09146361,0
5.06,57,0,5,4842,0,0,0,1,1,0,0.83754295,1
8.73,76,3,8,19867,0,1,27,1,1,0,0.38503018,0
6.63,100,0,8,8053,0,1,14,1,0,0,0.30442882,0
6.98,78,4,6,4661,0,0,0,1,0,1,0.7869949,1
8.5,61,3,10,11056,1,0,0,1,0,0,0.5020342,1
8.73,82,2,4,9535,0,1,29,1,1,1,0.4221425,1
8.4,69,3,5,7562,0,1,23,0,0,1,0.6269373,1
4.93,73,2,7,6066,0,1,36,1,1,1,0.9327069,1
8.8,71,0,6,15701,0,1,22,1,1,1,0.2106337,0
6.07,68,1,7,17430,0,1,40,0,0,1,0.8349835,1
6.85,88,3,4,24095,0,1,42,1,1,1,0.78269917,1
7.39,57,0,8,4832,0,1,26,1,1,0,0.5884822,1
4.93,68,1,4,5423,0,1,26,0,1,1,0.9091185,1
8.88,86,5,5,30000,0,0,0,1,1,0,0.33169314,0
6.79,91,0,4,12285,0,0,0,1,0,0,0.3036912,0
5.35,79,2,8,20071,0,1,10,0,1,0,0.7155843,1
6.1,97,4,4,20345,0,1,22,0,1,1,0.7747454,1
5.09,100,2,10,11280,0,1,28,1,1,0,0.85244894,1
5.26,41,4,6,6441,1,1,41,0,0,1,0.95360774,1
7.68,52,3,5,6325,1,0,0,1,0,0,0.7059802,1
7.9,71,0,5,5899,0,1,25,1,0,0,0.4937819,1
9.15,53,4,6,7938,1,0,0,0,1,0,0.58301973,1
10.0,86,3,5,7634,0,1,31,0,1,0,0.5390607,1
8.46,76,5,8,2759,1,1,24,1,1,0,0.5566617,1
3.29,63,3,8,9405,0,1,38,1,0,1,0.9304273,1
8.24,76,6,7,5444,0,0,0,1,1,0,0.5335899,1
7.57,83,3,9,15983,1,1,37,1,0,0,0.77397895,1
8.18,92,1,8,6644,0,1,47,1,1,0,0.5103675,1
8.55,53,0,4,2979,0,0,0,0,1,0,0.37413466,0
7.43,94,2,5,9619,0,1,38,1,1,1,0.5648943,1
8.64,65,3,6,10155,0,1,40,1,0,1,0.7871246,1
8.29,62,0,5,5323,0,0,0,0,1,0,0.41594973,1
10.0,83,1,6,6618,0,1,32,1,1,0,0.26376995,0
6.12,76,1,6,6209,0,1,15,0,0,1,0.73680866,1
