promedio,asistencia,reprobadas,semestre,ingreso_familiar,beca,trabaja,horas_trabajo,internet_casa,computadora_propia,deserto
8.12,74,0,4,15928,1,0,0,1,1,0
8.04,89,1,8,10795,0,1,40,0,1,1
5.7,65,1,9,11376,1,0,0,1,1,0
9.62,89,2,8,22496,1,0,0,1,1,0
8.33,82,3,4,5581,0,0,0,1,1,0
10.0,86,1,2,5538,0,0,0,0,0,0
7.39,91,0,9,4285,0,1,38,1,1,1
9.22,70,2,9,11614,1,0,0,1,1,0
7.7,75,0,4,18915,0,0,0,0,1,0
6.45,91,3,3,23345,0,0,0,1,0,0
5.95,86,2,3,22494,0,0,0,1,0,1
8.82,69,1,10,16513,1,0,0,1,1,0
6.52,94,1,4,19748,0,0,0,1,1,0
5.51,90,3,5,11677,0,0,0,1,1,1
5.46,100,1,4,23908,0,1,23,1,1,1
6.6,80,2,8,12228,0,0,0,0,1,1
7.9,79,0,3,14995,0,1,45,0,1,0
5.84,85,1,9,3449,0,0,0,1,1,1
8.57,77,2,6,8581,0,0,0,1,1,1
7.47,86,4,4,3607,0,1,31,1,1,1
7.55,72,4,7,17921,0,0,0,0,0,1
7.45,61,0,4,13547,1,0,0,1,1,0
7.65,63,0,9,11715,0,1,28,1,0,1
9.43,61,0,7,3515,1,1,10,1,1,0
8.66,92,0,9,16874,1,0,0,1,1,0
7.92,79,0,8,21110,1,0,0,1,1,0
7.83,96,0,1,16488,0,1,44,1,1,0
5.07,100,1,9,5700,1,0,0,1,1,1
5.99,84,2,3,21997,0,0,0,1,1,0
5.64,72,1,8,6460,0,0,0,0,1,1
7.3,74,0,8,7536,0,0,0,1,1,0
7.17,73,1,8,6379,0,0,0,1,1,1
9.78,91,2,6,12966,0,1,31,1,1,0
8.15,76,1,4,15733,0,0,0,1,1,0
7.35,57,0,9,18618,1,0,0,1,1,0
8.13,83,1,8,12594,0,1,16,1,1,1
8.39,90,0,6,14511,0,1,37,1,1,0
7.55,91,2,1,21606,1,0,0,1,1,0
8.52,75,2,3,19619,1,0,0,1,1,0
9.19,82,1,7,5168,1,1,19,1,1,0
4.94,84,2,7,15526,1,1,24,1,1,1
8.88,91,1,3,20843,0,1,14,1,1,0
8.41,85,1,1,5417,0,0,0,1,1,1
8.35,82,1,8,9816,0,0,0,1,0,0
7.06,83,0,5,3128,0,0,0,1,1,0
7.43,76,1,4,15787,1,1,10,1,1,0
9.15,77,2,2,9246,0,1,35,1,1,0
8.18,78,1,2,23216,0,0,0,1,1,0
8.63,80,1,5,4357,1,0,0,1,0,0
7.76,90,0,9,8276,1,0,0,1,1,0
6.31,72,0,10,7646,0,0,0,1,1,1
7.86,79,0,5,15127,0,0,0,1,0,1
6.87,79,2,1,17201,1,1,24,1,1,1
9.37,91,0,4,9243,1,1,39,1,1,0
8.4,72,0,8,8949,0,1,30,1,1,1
6.54,82,1,6,7738,0,1,21,1,1,1
8.06,83,0,3,16630,0,0,0,1,1,0
8.33,62,2,1,3664,0,1,29,1,1,1
4.73,97,1,2,8081,0,0,0,0,1,1
6.06,87,1,5,15098,0,0,0,0,0,1
6.21,88,1,2,4179,1,0,0,1,1,0
7.88,72,1,10,3277,1,0,0,1,1,1
7.92,85,4,8,8092,0,0,0,1,1,0
8.98,70,2,2,21854,0,0,0,1,1,1
8.69,85,0,3,17707,0,1,45,1,0,1
4.99,88,1,4,23187,1,0,0,1,1,1
10.0,89,0,9,19969,0,0,0,1,0,0
9.29,83,0,10,23327,0,1,36,1,1,0
9.56,90,0,6,21092,0,0,0,1,1,0
5.68,67,2,9,22821,1,0,0,1,1,1
7.91,76,1,5,18195,0,0,0,1,1,0
7.79,76,1,1,19299,0,1,24,1,1,1
6.11,70,2,8,11796,1,1,30,1,1,1
7.68,97,1,9,18757,1,0,0,1,1,0
9.61,92,0,10,21862,0,0,0,1,1,0
7.13,75,2,10,24636,0,1,35,1,0,1
6.66,97,3,9,9312,1,0,0,1,1,1
8.29,70,1,7,9841,0,0,0,1,1,0
9.03,80,6,7,13574,1,1,23,0,1,1
6.85,94,2,2,14120,0,0,0,1,1,1
8.08,72,2,3,24338,0,1,36,0,1,1
6.43,78,1,10,17859,0,0,0,1,1,0
8.53,88,1,7,24824,1,0,0,1,1,0
7.99,82,0,4,12462,0,1,42,1,1,1
4.93,73,0,10,5471,0,1,25,1,1,1
8.29,76,1,3,17637,0,0,0,1,1,0
7.96,99,0,1,11655,0,0,0,0,1,0
7.06,86,3,5,16301,0,0,0,1,1,0
8.95,72,2,6,16128,0,0,0,0,0,0
8.04,89,2,1,10076,0,1,36,0,1,0
6.87,64,2,3,21820,1,0,0,1,1,1
7.09,89,1,5,8955,0,1,46,1,1,1
8.45,90,0,9,17796,1,1,11,1,1,0
8.66,98,0,10,15209,0,0,0,1,1,0
6.09,93,2,7,22695,1,0,0,1,1,1
5.39,95,0,7,19927,0,1,17,1,1,0
7.0,100,2,5,21862,0,1,45,1,0,1
7.89,76,1,4,24769,0,0,0,1,0,0
8.75,80,1,8,20475,0,1,44,1,1,1
6.0,85,0,3,17337,0,0,0,1,1,1
7.45,88,1,5,12660,0,0,0,1,1,0
8.2,82,1,4,19441,1,0,0,1,1,0
8.17,79,0,3,8498,1,1,19,1,1,0
6.03,82,0,1,15594,0,0,0,1,1,1
6.42,81,1,7,9943,0,1,33,1,1,1
7.16,70,1,7,9300,0,0,0,1,1,1
5.4,90,1,9,20223,0,0,0,1,1,1
7.14,96,1,1,5257,0,1,12,1,1,1
7.07,68,0,3,5770,0,1,46,1,1,1
7.68,80,2,7,3363,1,0,0,1,1,0
7.61,64,0,3,7822,0,0,0,0,1,1
9.72,83,1,6,21313,0,0,0,1,1,0
8.05,76,1,7,5275,0,1,44,1,1,1
6.02,86,0,4,14347,0,0,0,1,1,1
7.86,70,3,6,6084,0,0,0,1,0,1
8.57,100,1,10,24870,0,1,16,1,1,0
7.05,92,2,5,21429,1,0,0,1,1,1
7.08,66,0,8,17307,1,0,0,1,0,1
7.55,85,1,9,23558,0,0,0,1,0,0
9.46,88,1,8,10160,0,1,29,1,1,0
8.2,81,2,8,18292,0,1,23,1,1,0
7.72,69,1,10,3073,1,0,0,1,1,0
8.48,75,4,10,9912,0,0,0,1,0,1
8.58,86,1,8,10524,0,1,38,1,0,1
7.08,73,1,8,10643,1,1,14,1,1,1
9.05,94,2,5,7583,0,1,39,1,1,0
7.63,76,1,5,6474,0,0,0,1,1,1
7.33,77,2,5,11402,0,1,20,1,0,1
6.47,74,2,1,8095,0,1,38,1,1,1
7.61,79,1,8,12405,1,0,0,1,0,1
8.27,86,2,6,13848,1,0,0,1,1,0
7.07,87,2,1,22717,1,0,0,1,1,0
9.57,75,3,8,19367,0,1,16,1,0,0
10.0,99,0,6,22431,0,0,0,1,0,0
5.09,70,0,2,14984,0,0,0,1,1,0
7.34,65,2,9,23938,0,1,30,0,0,1
7.34,91,2,5,19057,1,0,0,1,1,0
7.17,80,3,5,7294,0,1,35,1,1,1
8.2,71,0,5,14568,0,0,0,1,1,0
10.0,72,1,10,23954,1,0,0,1,1,0
5.8,67,1,9,5928,0,0,0,1,1,1
8.54,76,0,7,21003,1,0,0,0,1,0
6.89,72,1,10,24369,0,1,34,1,1,1
6.17,83,1,10,19301,0,0,0,1,0,0
8.71,90,0,9,15814,0,1,13,1,0,0
8.16,100,2,1,24762,1,0,0,1,1,1
6.53,100,2,8,13599,0,0,0,1,1,0
8.49,99,0,5,20764,0,0,0,1,1,0
7.42,79,1,8,5728,0,0,0,0,1,1
7.53,84,1,5,10646,1,0,0,0,1,0
6.8,83,2,2,22920,0,1,33,1,1,1
8.43,90,0,8,16414,0,0,0,1,1,0
8.39,74,3,7,7001,0,1,32,1,1,1
7.35,69,1,7,21391,0,0,0,1,1,1
9.26,81,1,6,15633,0,1,24,1,1,1
9.41,91,2,2,18381,0,0,0,0,0,0
8.57,100,1,2,11569,0,0,0,1,1,0
7.77,80,1,9,12934,0,0,0,1,1,0
10.0,65,1,3,21743,0,1,38,1,0,0
8.13,69,0,10,17180,0,0,0,1,1,1
6.68,100,2,9,15409,0,0,0,1,1,1
5.56,76,0,7,19197,1,0,0,1,1,1
5.79,85,1,9,14428,1,0,0,1,0,1
8.59,68,1,3,17113,0,0,0,0,1,0
5.59,86,1,3,12391,0,1,22,1,1,1
3.42,81,0,2,20897,0,0,0,1,0,1
5.65,80,1,6,6302,0,0,0,1,0,1
8.71,89,1,8,16135,0,1,19,1,1,0
7.91,88,0,6,6306,0,0,0,0,1,0
6.21,86,1,7,3242,1,0,0,1,1,1
8.02,82,0,6,4545,0,0,0,0,1,0
8.75,78,2,5,16736,0,0,0,1,1,0
7.27,73,1,5,3763,0,0,0,1,1,1
9.29,78,2,3,17526,0,1,34,1,1,0
8.31,77,3,8,7755,0,0,0,1,1,0
8.59,76,0,6,18906,1,1,31,0,1,0
6.71,71,1,2,10025,0,0,0,1,0,0
5.72,85,1,1,20629,1,1,40,1,1,1
7.94,86,1,5,5188,0,1,23,1,1,1
7.55,74,0,10,22225,0,0,0,1,0,0
7.94,77,1,6,7237,0,1,23,1,1,1
8.83,90,2,9,9974,0,0,0,1,1,0
4.53,73,2,2,14939,1,0,0,0,1,1
8.49,86,2,5,19463,0,0,0,1,1,0
6.75,78,0,7,4716,0,1,44,1,1,1
8.55,68,1,10,17101,0,0,0,1,1,0
7.33,91,1,4,13415,0,0,0,1,1,1
8.09,66,3,7,8938,0,0,0,1,1,0
7.83,64,2,5,9289,1,1,19,0,1,0
8.86,65,1,3,3863,0,1,22,1,1,0
9.22,94,1,6,23773,0,1,33,0,1,0
8.53,97,2,4,4426,0,1,37,1,1,0
9.2,100,0,4,5766,0,0,0,1,1,0
7.89,72,4,6,16254,0,1,29,1,1,1
10.0,89,0,10,19352,0,1,15,1,1,0
7.16,86,1,4,10972,0,0,0,1,1,0
6.29,91,1,4,18025,1,1,36,1,1,1
10.0,94,0,9,14655,1,0,0,0,0,0
5.97,81,2,3,17162,0,0,0,1,1,1
6.75,68,1,1,19380,1,0,0,1,1,0
6.68,70,1,7,8362,1,0,0,1,1,0
5.62,83,0,4,8742,1,0,0,1,1,0
7.52,95,1,2,14803,0,0,0,1,1,0
8.41,62,0,4,19328,0,1,30,1,0,0
4.95,83,1,10,6769,0,1,44,1,0,1
8.49,59,2,6,14006,1,0,0,0,1,0
7.36,91,2,3,16633,0,1,17,1,1,1
9.22,66,0,6,3255,0,1,31,1,1,1
6.67,87,2,3,11998,1,1,16,1,1,1
5.69,89,0,8,6451,0,1,36,0,0,1
7.19,75,0,5,10328,0,1,10,1,1,0
8.55,74,1,2,13712,1,0,0,1,1,0
8.68,82,1,9,21396,1,1,18,1,1,0
8.32,100,0,1,19686,1,0,0,1,1,0
7.65,66,1,2,16228,0,0,0,1,1,0
8.26,75,1,7,24270,1,1,35,0,1,0
6.8,63,1,10,17579,1,0,0,1,1,1
6.58,77,0,4,5535,1,0,0,1,1,0
8.73,73,0,7,23722,0,0,0,1,0,0
7.39,85,0,10,13698,1,0,0,1,1,0
5.06,84,1,3,17373,1,0,0,0,1,0
8.91,83,3,3,8488,0,1,27,1,0,1
8.18,75,0,10,16557,0,0,0,1,1,0
9.2,87,1,9,23184,0,1,21,1,1,0
7.11,76,2,4,16130,1,0,0,1,0,1
9.22,98,3,2,23875,0,1,33,1,1,0
7.24,90,1,8,18224,0,0,0,1,1,0
7.44,67,2,5,18642,0,1,33,1,1,1
8.71,92,2,5,16560,1,0,0,1,1,0
8.52,74,1,2,23622,0,1,42,1,1,0
10.0,56,2,8,8581,0,0,0,1,1,0
9.66,81,1,4,17068,1,0,0,1,0,0
8.76,75,1,3,17958,0,0,0,1,1,0
6.06,92,0,3,11038,0,0,0,1,1,0
5.78,83,2,2,15851,0,1,46,0,1,1
7.08,68,0,2,5689,1,0,0,1,1,0
6.64,85,1,7,17344,1,1,16,1,1,0
6.78,85,2,6,18933,0,1,27,1,1,1
10.0,90,2,4,9741,1,1,23,1,1,0
7.54,74,4,9,10278,1,1,16,1,1,1
7.55,83,0,6,14791,0,1,35,0,1,0
7.17,89,2,7,7501,1,0,0,0,1,0
7.39,69,2,4,6352,0,0,0,1,1,1
8.25,79,1,2,10990,1,0,0,1,1,0
7.21,77,1,5,16098,1,0,0,0,1,0
8.23,74,1,6,7786,1,0,0,0,1,0
6.96,88,1,9,14213,0,1,11,0,1,0
8.16,84,2,3,14345,0,0,0,1,1,0
7.0,94,0,6,18363,0,1,35,1,0,0
5.6,82,4,4,17487,1,0,0,1,1,1
8.07,72,1,10,8287,1,0,0,1,1,1
7.26,98,0,7,13702,0,0,0,1,1,0
6.68,78,1,1,6565,1,1,19,1,1,1
6.92,86,1,10,6980,1,0,0,1,1,0
9.23,100,1,10,23578,1,0,0,1,1,0
6.64,100,0,8,8894,1,0,0,1,1,0
8.26,100,1,4,12482,1,1,30,1,1,1
9.19,85,0,1,21710,1,1,25,1,1,0
7.58,81,1,9,6473,1,1,34,1,1,1
7.44,86,3,3,21087,0,0,0,1,1,1
7.25,100,0,1,24282,1,0,0,1,1,0
4.79,92,0,6,8541,1,0,0,1,0,1
5.84,98,2,2,11322,0,1,12,1,1,1
8.41,94,0,9,9719,0,1,27,1,0,0
8.39,90,2,10,18947,0,0,0,1,0,0
8.88,75,0,8,9386,1,0,0,1,0,0
7.91,74,0,1,13136,0,0,0,1,1,0
8.86,79,0,2,18433,0,0,0,1,1,0
7.81,90,1,2,13468,0,1,38,0,1,1
9.85,76,1,6,14301,0,1,22,1,0,0
7.66,92,1,9,5676,0,0,0,1,1,1
6.7,92,0,6,12631,1,1,16,1,1,0
9.89,91,1,2,9902,0,0,0,1,1,0
10.0,68,0,10,4075,0,0,0,1,1,0
9.76,89,0,9,22318,0,0,0,1,1,0
6.52,74,1,10,10881,0,1,33,1,0,1
5.71,88,2,8,12888,1,0,0,1,1,1
7.1,63,0,1,23663,1,0,0,1,1,0
8.64,84,1,3,20077,0,1,28,1,1,0
8.86,57,1,3,15346,0,0,0,1,1,0
8.31,92,1,7,8126,0,1,36,1,1,1
7.3,77,2,6,5493,1,0,0,1,1,0
6.7,78,3,8,6351,0,1,38,1,1,1
7.37,63,2,2,20894,0,1,27,1,1,1
7.08,70,1,6,5065,1,0,0,1,1,1
8.86,77,2,9,11467,0,0,0,1,1,0
7.96,99,1,3,7008,1,1,36,1,1,0
5.76,93,3,4,22822,1,0,0,1,1,1
6.12,82,1,1,14727,1,0,0,1,1,0
8.84,84,0,6,22159,0,0,0,1,1,0
7.53,64,0,3,8217,1,0,0,1,0,1
6.26,97,1,1,7528,0,0,0,1,1,1
7.14,72,2,8,18003,0,1,30,1,1,1
9.53,100,1,3,12641,0,0,0,1,1,0
6.06,79,1,9,9636,0,0,0,1,1,1
7.05,89,1,6,16039,0,1,25,1,1,1
6.83,85,1,2,19500,0,1,47,1,1,1
6.6,77,0,2,4664,1,1,29,1,1,1
6.73,97,2,2,8209,0,1,10,1,1,1
6.63,78,1,8,7173,0,1,15,0,1,1
8.32,93,0,5,12974,1,0,0,0,1,0
7.05,97,1,4,23132,0,0,0,1,1,0
5.83,59,2,6,11649,1,0,0,1,1,1
8.4,97,0,8,21676,0,1,21,1,1,0
5.15,82,2,7,12090,0,1,33,1,0,1
8.02,55,1,3,19893,0,0,0,1,1,0
8.69,79,0,1,3457,1,0,0,1,0,0
9.48,100,1,3,7030,0,1,19,1,1,0
9.42,74,0,2,14886,0,0,0,1,1,0
7.69,81,2,10,13210,0,0,0,1,1,0
8.83,85,2,7,11269,0,0,0,1,1,0
8.71,84,0,2,15597,0,1,14,1,1,0
8.59,96,2,8,13412,0,0,0,1,1,1
7.98,100,3,3,6421,1,0,0,1,1,1
7.73,71,2,8,16695,0,0,0,1,1,0
7.64,92,1,8,16384,0,0,0,1,1,0
6.76,78,2,10,12327,1,1,17,1,1,1
7.73,76,0,3,12375,1,0,0,1,1,0
5.39,74,6,5,8118,1,0,0,1,1,1
8.48,92,0,1,7392,0,1,28,1,1,1
7.61,96,0,5,5084,1,0,0,1,1,0
6.8,74,1,8,5626,0,0,0,1,0,0
6.72,88,2,9,12835,0,1,24,1,1,1
9.7,90,1,8,12659,0,0,0,1,0,0
9.06,74,2,8,10051,0,0,0,1,1,0
6.66,77,1,1,24694,1,0,0,1,1,0
5.6,70,0,7,15044,0,0,0,0,1,1
7.78,89,0,7,10006,0,0,0,1,1,0
9.01,85,0,4,21059,0,1,16,1,1,0
5.77,85,1,7,14210,0,1,38,1,0,1
7.36,80,0,7,14839,0,0,0,1,1,0
8.43,95,2,9,16264,1,0,0,1,0,0
9.92,74,0,9,5795,0,1,29,1,1,0
4.92,72,1,8,18084,0,1,23,1,1,1
6.66,77,1,6,12939,0,0,0,1,1,1
6.8,100,2,7,5819,0,1,19,1,1,1
6.22,59,2,7,5672,0,0,0,1,1,1
9.7,85,2,10,5094,0,0,0,1,1,0
3.85,82,0,9,6763,1,1,42,1,1,1
7.11,69,1,8,7647,1,1,26,1,1,1
8.52,71,1,2,14206,0,1,40,0,1,0
5.45,95,2,4,13461,1,0,0,0,1,1
10.0,69,0,7,18091,0,0,0,1,1,0
6.7,98,0,5,8757,0,0,0,1,1,0
5.46,65,1,6,19364,0,1,31,1,1,1
6.89,78,1,2,10814,1,0,0,0,1,1
7.66,97,2,6,13691,0,0,0,1,0,0
6.53,98,1,9,14113,1,0,0,1,1,0
7.95,84,1,3,18916,0,0,0,1,1,0
7.79,72,1,8,5090,1,0,0,1,1,0
8.1,87,1,1,14264,0,1,24,1,1,0
6.61,83,2,4,18764,1,1,39,1,1,1
7.96,82,1,7,12737,0,0,0,1,1,0
7.15,81,2,5,13294,0,0,0,1,1,0
5.69,70,1,2,18502,1,0,0,1,1,1
7.8,55,2,1,10869,0,0,0,1,0,1
6.64,93,2,10,9585,1,1,14,1,0,1
7.57,100,0,6,3509,1,0,0,1,1,0
7.26,84,0,5,21614,0,1,22,0,1,1
5.54,81,0,1,3173,1,0,0,0,1,1
10.0,65,2,8,9875,1,0,0,1,0,0
7.86,68,1,6,18477,0,0,0,1,1,0
9.65,90,2,4,21186,0,0,0,1,1,0
6.94,83,1,6,15438,0,1,36,1,0,1
10.0,80,1,1,8524,1,1,23,1,1,0
4.99,83,1,8,15556,0,0,0,1,1,0
8.24,100,0,9,3763,0,1,40,1,1,1
8.62,92,0,3,14405,0,1,11,1,1,0
7.51,83,1,4,13499,0,1,44,1,1,1
7.1,90,1,3,14231,1,1,19,0,1,0
6.36,84,3,9,5236,0,0,0,1,1,1
7.55,98,0,7,6547,0,0,0,1,1,0
6.51,78,1,8,5317,0,0,0,1,1,1
7.47,84,0,6,9537,1,0,0,1,1,0
8.85,86,1,10,8090,1,0,0,1,1,0
8.91,70,2,6,13805,0,1,29,1,1,1
7.94,55,4,9,11315,1,0,0,1,1,1
6.51,89,0,2,4541,1,1,20,1,0,0
7.66,61,2,1,14586,1,1,46,1,1,1
8.55,91,2,5,14717,0,0,0,1,1,0
8.23,66,1,9,4649,0,1,28,1,1,1
7.07,76,0,10,17699,0,1,33,1,1,1
9.82,83,0,1,24626,0,0,0,1,0,0
8.77,85,0,6,13336,1,1,14,1,1,0
7.18,90,0,8,22050,0,1,30,0,1,0
9.35,86,1,9,19381,1,1,23,1,1,0
8.51,91,1,6,8145,0,1,43,1,1,1
8.79,87,1,8,5042,0,1,19,1,1,0
6.69,100,2,4,7151,0,0,0,1,1,0
8.7,100,0,6,10106,0,0,0,1,1,0
9.11,73,1,2,20974,1,1,36,1,1,0
8.0,92,2,5,17975,1,1,32,1,1,0
8.65,76,2,10,19821,0,0,0,1,1,0
9.02,100,0,10,5460,1,0,0,0,1,0
6.1,92,1,7,20452,0,1,15,1,1,1
8.36,94,1,7,11926,0,0,0,1,1,0
7.88,88,0,7,14556,0,0,0,0,1,0
6.81,58,0,9,24865,1,1,13,1,1,0
6.53,81,0,5,22866,0,0,0,1,1,0
6.65,73,2,9,11718,0,0,0,0,0,0
8.52,90,1,5,7316,0,1,30,1,1,1
6.12,75,3,5,10744,0,0,0,1,1,0
7.11,100,1,4,21718,1,0,0,1,1,0
8.84,76,1,9,13629,0,0,0,1,0,1
5.91,92,1,7,16611,0,0,0,1,0,0
7.69,94,2,1,11498,1,1,30,1,1,1
7.12,74,0,1,23108,0,1,27,0,0,0
6.42,88,0,5,10196,0,1,27,1,1,1
7.6,92,0,6,24618,1,0,0,1,1,0
8.19,87,0,1,11699,0,0,0,1,1,0
8.59,87,1,8,17493,0,0,0,1,1,0
8.63,79,3,6,12424,0,0,0,1,1,0
9.15,71,2,8,21901,1,1,12,0,1,0
8.07,77,0,9,12008,0,0,0,1,1,0
10.0,84,1,7,9439,1,0,0,0,0,0
6.86,50,2,7,11368,0,1,37,1,1,1
7.73,88,2,2,12917,1,0,0,1,1,0
8.64,90,2,8,10203,1,0,0,1,0,1
5.54,90,1,5,3906,0,0,0,1,1,0
7.39,87,4,2,23552,0,0,0,1,1,1
6.87,67,1,2,20785,0,0,0,1,1,1
6.69,89,2,8,19063,0,0,0,1,1,1
8.05,89,2,3,5855,1,0,0,1,1,0
9.23,92,0,1,24008,0,1,40,1,1,0
6.08,93,1,10,17317,1,1,37,1,1,1
9.03,100,2,10,4517,1,0,0,0,0,1
7.67,73,3,8,15370,0,0,0,1,1,0
5.31,82,1,1,21753,1,1,31,1,1,1
6.66,78,0,6,11356,0,0,0,1,1,1
7.79,68,1,2,19371,1,0,0,0,1,0
8.4,77,3,8,13699,0,0,0,0,1,1
9.1,87,3,6,16051,1,1,21,1,0,0
6.32,83,0,4,3673,1,0,0,0,1,0
10.0,86,2,4,9957,0,0,0,1,1,0
9.08,71,0,6,21812,0,1,13,1,1,0
8.74,88,0,8,17940,0,1,40,1,1,0
5.13,72,1,3,17382,0,0,0,1,1,0
9.76,79,1,3,22198,0,1,16,1,1,0
7.93,85,0,1,3377,0,1,45,1,0,0
9.65,83,2,2,13522,1,1,46,1,1,1
8.44,89,0,7,19432,1,1,26,1,1,0
8.57,84,2,7,17362,1,1,23,1,1,0
7.03,80,3,10,12109,1,0,0,1,0,1
9.01,100,4,6,23466,1,1,40,1,1,0
9.42,95,1,1,12642,0,1,35,1,1,0
9.32,75,0,2,18390,1,0,0,1,1,0
4.85,60,1,1,18743,0,1,21,1,1,1
5.16,83,0,3,10503,1,0,0,1,1,1
5.45,71,0,3,16455,1,0,0,1,1,0
9.2,85,1,3,15743,0,1,38,1,1,0
7.12,74,1,1,8518,0,1,46,1,1,1
6.52,65,2,1,10660,0,0,0,1,1,1
9.51,81,1,8,18469,0,0,0,1,1,0
10.0,90,2,7,12394,0,0,0,1,1,0
9.13,75,1,3,7873,1,0,0,1,1,0
5.69,75,1,7,6191,0,1,46,1,1,1
6.79,83,0,2,14326,0,0,0,0,0,1
7.63,67,2,9,17547,1,1,14,1,1,1
9.12,68,1,1,21058,0,1,14,1,0,0
5.95,96,3,3,3386,1,1,13,1,1,1
8.66,64,1,8,20839,0,1,46,1,1,1
10.0,78,2,5,14635,1,1,21,0,1,0
10.0,83,1,5,14207,0,0,0,1,0,0
8.3,85,1,9,11331,0,1,39,1,0,1
6.96,93,0,10,24664,1,1,12,0,1,0
5.95,71,2,5,5154,0,0,0,1,0,1
8.2,87,0,2,18889,0,1,44,1,1,0
6.79,87,2,9,5095,1,0,0,1,1,1
5.66,66,2,5,5425,0,1,14,1,1,1
9.0,87,2,8,24479,1,1,11,1,1,0
8.35,71,2,4,23782,0,0,0,1,1,0
6.21,66,1,1,15384,1,0,0,0,0,1
9.16,95,1,9,21793,0,1,30,1,1,0
6.64,87,0,5,13723,0,0,0,1,1,0
9.75,93,1,1,13006,0,1,43,1,1,1
6.8,78,0,5,22685,0,0,0,0,1,0
7.77,96,3,6,15519,1,0,0,0,0,1
6.2,65,4,1,10739,1,0,0,1,0,1
6.42,90,4,7,21299,0,1,17,1,1,1
7.31,84,0,1,13492,0,1,45,1,1,1
5.7,98,0,7,10570,1,0,0,0,0,0
7.91,77,1,9,13342,1,0,0,1,1,0
9.24,71,1,6,4593,0,0,0,1,1,0
8.09,89,1,10,14023,0,0,0,1,1,0
6.0,72,2,9,9537,0,0,0,1,0,1
7.62,80,1,1,3012,0,0,0,0,0,0
5.25,85,1,10,4724,0,0,0,1,1,1
8.15,89,0,3,21542,0,0,0,1,1,0
7.72,95,0,10,5167,0,0,0,1,1,0
6.16,90,0,9,12723,0,0,0,1,1,0
8.7,100,0,1,13594,0,1,41,1,1,1
10.0,68,0,9,17383,0,1,13,1,1,0
8.85,95,1,10,3468,0,1,31,1,1,0
8.41,80,0,1,23007,1,0,0,1,0,0
7.25,86,0,7,9733,0,1,24,1,1,0
8.36,93,1,8,22155,0,1,33,1,1,0
9.25,68,0,2,19606,0,0,0,1,0,0
8.13,89,0,1,16481,0,1,42,1,1,1
4.31,85,1,5,21397,0,0,0,1,1,0
7.26,83,2,5,20908,0,1,37,1,1,1
9.43,76,2,7,18098,0,0,0,0,1,0
8.72,77,2,4,20202,0,0,0,0,0,0
8.49,83,2,9,23883,0,0,0,0,0,0
6.61,77,1,2,3870,0,1,10,0,1,1
6.5,59,1,3,11482,0,1,35,1,1,1
5.05,75,1,6,18128,1,0,0,1,1,1
9.7,60,1,8,11684,1,1,26,1,1,0
7.2,80,1,5,23203,0,0,0,1,1,0
8.92,55,1,6,5049,0,1,43,1,1,1
7.56,100,1,4,17685,1,1,28,1,1,0
6.78,74,2,5,4906,0,1,40,1,1,1
8.83,69,3,5,5113,0,0,0,1,1,0
6.88,92,1,7,12610,1,0,0,1,1,0
8.34,80,0,6,24330,1,0,0,0,1,0
6.64,90,1,2,4975,0,0,0,1,1,0
7.17,81,3,5,11970,0,0,0,1,1,1
6.71,77,0,8,10017,1,1,33,0,1,1
7.69,77,1,9,12666,0,1,33,1,1,1
8.32,100,1,6,14641,0,1,13,1,1,0
10.0,70,2,9,12523,0,0,0,1,1,0
6.75,87,5,6,7157,0,1,24,1,0,1
9.0,87,1,1,14593,0,0,0,1,1,0
6.82,73,2,10,16017,1,0,0,1,1,0
6.58,92,2,9,10034,0,0,0,1,1,1
6.92,100,0,10,15643,0,0,0,1,1,0
6.62,88,0,6,9523,0,0,0,1,1,0
8.33,100,1,9,4114,1,0,0,1,1,0
8.81,81,1,3,22566,0,0,0,0,1,0
4.45,76,1,3,23461,1,1,12,1,1,1
5.59,66,0,4,24913,0,1,40,1,1,1
8.68,91,2,8,16352,0,0,0,1,1,0
7.85,84,1,8,16647,1,0,0,1,1,0
8.14,70,1,10,20769,0,0,0,1,1,0
8.8,83,1,6,4236,1,1,24,1,1,0
8.87,83,3,10,17179,0,0,0,1,1,0
8.67,78,1,10,14659,1,1,28,1,1,0
6.41,89,3,1,10538,0,1,21,1,1,1
7.63,88,2,7,5751,1,1,23,1,1,1
5.12,84,3,5,19949,1,1,26,1,1,1
7.73,100,1,10,11108,0,0,0,1,1,0
8.42,76,0,3,7903,1,1,45,1,1,0
7.18,79,1,9,7643,0,1,11,0,0,1
7.18,67,1,6,22328,1,0,0,0,1,0
3.87,76,2,10,11731,0,1,33,0,1,1
7.25,78,0,2,7871,1,0,0,0,1,0
10.0,61,1,3,21175,1,0,0,1,1,0
6.49,76,3,2,16135,1,0,0,0,1,1
7.86,95,0,7,14220,0,1,40,0,0,1
7.9,77,1,2,15848,1,0,0,1,0,0
8.47,80,3,10,13174,0,0,0,1,1,1
7.32,84,0,8,19821,0,0,0,1,1,0
9.82,91,1,5,19911,0,1,19,1,1,0
9.2,57,1,8,16039,0,1,40,1,1,1
7.08,94,2,9,21453,0,0,0,0,1,0
9.12,87,2,4,11749,0,0,0,1,1,0
4.98,88,0,4,4600,1,0,0,1,1,1
9.46,74,0,6,11941,1,0,0,1,0,0
